org_name	ncbi_link	repr
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/325/GCA_001506325.1_ASM150632v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/345/GCA_001506345.1_ASM150634v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/365/GCA_001506365.1_ASM150636v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/385/GCA_001506385.1_ASM150638v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/405/GCA_001506405.1_ASM150640v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/425/GCA_001506425.1_ASM150642v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/445/GCA_001506445.1_ASM150644v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/465/GCA_001506465.1_ASM150646v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/485/GCA_001506485.1_ASM150648v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/505/GCA_001506505.1_ASM150650v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/525/GCA_001506525.1_ASM150652v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/545/GCA_001506545.1_ASM150654v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/565/GCA_001506565.1_ASM150656v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/585/GCA_001506585.1_ASM150658v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/605/GCA_001506605.1_ASM150660v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/625/GCA_001506625.1_ASM150662v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/645/GCA_001506645.1_ASM150664v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/665/GCA_001506665.1_ASM150666v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/685/GCA_001506685.1_ASM150668v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/705/GCA_001506705.1_ASM150670v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/725/GCA_001506725.1_ASM150672v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/745/GCA_001506745.1_ASM150674v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/765/GCA_001506765.1_ASM150676v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/785/GCA_001506785.1_ASM150678v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/805/GCA_001506805.1_ASM150680v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/825/GCA_001506825.1_ASM150682v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/845/GCA_001506845.1_ASM150684v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/865/GCA_001506865.1_ASM150686v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/885/GCA_001506885.1_ASM150688v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/905/GCA_001506905.1_ASM150690v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/925/GCA_001506925.1_ASM150692v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/945/GCA_001506945.1_ASM150694v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/965/GCA_001506965.1_ASM150696v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/985/GCA_001506985.1_ASM150698v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/507/005/GCA_001507005.1_ASM150700v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/507/025/GCA_001507025.1_ASM150702v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/507/045/GCA_001507045.1_ASM150704v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/507/065/GCA_001507065.1_ASM150706v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/507/085/GCA_001507085.1_ASM150708v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/507/105/GCA_001507105.1_ASM150710v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/507/125/GCA_001507125.1_ASM150712v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/507/145/GCA_001507145.1_ASM150714v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/507/165/GCA_001507165.1_ASM150716v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/507/185/GCA_001507185.1_ASM150718v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/507/205/GCA_001507205.1_ASM150720v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/507/225/GCA_001507225.1_ASM150722v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/507/245/GCA_001507245.1_ASM150724v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/507/265/GCA_001507265.1_ASM150726v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/563/565/GCA_001563565.1_ASM156356v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/587/015/GCA_001587015.1_ASM158701v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/587/035/GCA_001587035.1_ASM158703v1	False
Campylobacter jejuni subsp. jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/686/905/GCA_001686905.1_ASM168690v1	False
Campylobacter jejuni subsp. jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/717/625/GCA_001717625.1_ASM171762v1	False
Campylobacter jejuni subsp. jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/721/945/GCA_001721945.1_ASM172194v1	False
Campylobacter jejuni subsp. jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/721/965/GCA_001721965.1_ASM172196v1	False
Campylobacter jejuni subsp. jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/721/985/GCA_001721985.1_ASM172198v1	False
Campylobacter jejuni subsp. jejuni str. RM3420	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/767/215/GCA_001767215.1_ASM176721v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/808/165/GCA_001808165.1_ASM180816v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/865/395/GCA_001865395.1_ASM186539v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/865/415/GCA_001865415.1_ASM186541v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/865/435/GCA_001865435.1_ASM186543v1	False
Campylobacter jejuni subsp. jejuni M129	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/865/595/GCA_001865595.1_ASM186559v1	False
Campylobacter jejuni subsp. jejuni D42a	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/865/615/GCA_001865615.1_ASM186561v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/870/085/GCA_001870085.1_ASM187008v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/870/105/GCA_001870105.1_ASM187010v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/951/235/GCA_001951235.1_ASM195123v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/951/255/GCA_001951255.1_ASM195125v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/951/275/GCA_001951275.1_ASM195127v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/951/295/GCA_001951295.1_ASM195129v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/951/315/GCA_001951315.1_ASM195131v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/951/335/GCA_001951335.1_ASM195133v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/024/325/GCA_002024325.1_ASM202432v1	False
Campylobacter jejuni subsp. jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/028/305/GCA_002028305.1_ASM202830v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/101/355/GCA_002101355.1_ASM210135v1	False
Campylobacter jejuni subsp. jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/209/005/GCA_002209005.1_ASM220900v1	False
Campylobacter jejuni subsp. jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/209/025/GCA_002209025.1_ASM220902v1	False
Campylobacter jejuni subsp. jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/209/045/GCA_002209045.1_ASM220904v1	False
Campylobacter jejuni subsp. jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/209/065/GCA_002209065.1_ASM220906v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/214/785/GCA_002214785.1_ASM221478v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/224/325/GCA_002224325.1_ASM222432v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/224/385/GCA_002224385.1_ASM222438v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/234/455/GCA_002234455.1_ASM223445v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/238/355/GCA_002238355.1_ASM223835v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/238/375/GCA_002238375.1_ASM223837v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/407/125/GCA_002407125.1_ASM240712v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/587/105/GCA_002587105.1_ASM258710v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/587/225/GCA_002587225.1_ASM258722v1	False
Campylobacter jejuni subsp. doylei	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/983/725/GCA_002983725.1_ASM298372v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/030/185/GCA_003030185.1_ASM303018v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/368/045/GCA_003368045.1_ASM336804v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/368/065/GCA_003368065.1_ASM336806v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/368/085/GCA_003368085.1_ASM336808v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/368/105/GCA_003368105.1_ASM336810v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/368/125/GCA_003368125.1_ASM336812v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/368/145/GCA_003368145.1_ASM336814v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/368/165/GCA_003368165.1_ASM336816v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/368/185/GCA_003368185.1_ASM336818v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/368/205/GCA_003368205.1_ASM336820v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/368/225/GCA_003368225.1_ASM336822v1	False
Campylobacter jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/368/245/GCA_003368245.1_ASM336824v1	False
Campylobacter jejuni subsp. jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/574/945/GCA_003574945.1_ASM357494v1	False
Campylobacter jejuni subsp. doylei	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/474/415/GCA_900474415.1_39111_H02	False
Campylobacter jejuni subsp. jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/475/265/GCA_900475265.1_43024_F01	False
Campylobacter hyointestinalis subsp. hyointestinalis LMG 9260	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/643/955/GCA_001643955.1_ASM164395v1	True
Campylobacter hyointestinalis subsp. lawsonii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/643/975/GCA_001643975.1_ASM164397v1	True
Campylobacter concisus 13826	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/017/725/GCA_000017725.2_ASM1772v2	False
Campylobacter concisus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/298/465/GCA_001298465.1_ASM129846v1	True
Campylobacter concisus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/048/375/GCA_003048375.1_ASM304837v1	False
Campylobacter curvus 525.92	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/017/465/GCA_000017465.2_ASM1746v2	True
Campylobacter lari RM2100	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/019/205/GCA_000019205.1_ASM1920v1	True
Campylobacter lari subsp. concheus LMG 11760	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/816/225/GCA_000816225.1_ASM81622v1	False
Campylobacter lari NCTC 11845	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/816/365/GCA_000816365.1_ASM81636v1	False
Campylobacter lari CCUG 22395	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/816/385/GCA_000816385.2_ASM81638v2	False
Campylobacter lari RM16701	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/816/405/GCA_000816405.1_ASM81640v1	False
Campylobacter lari RM16712	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/816/425/GCA_000816425.1_ASM81642v1	False
Campylobacter lari	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/017/575/GCA_001017575.1_ASM101757v1	False
Campylobacter sputorum bv. faecalis CCUG 20703	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/220/735/GCA_002220735.1_ASM222073v1	True
Campylobacter sputorum bv. paraureolyticus LMG 11764	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/220/755/GCA_002220755.1_ASM222075v1	False
Campylobacter sputorum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/220/775/GCA_002220775.1_ASM222077v1	False
Campylobacter sputorum bv. sputorum RM3237	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/220/795/GCA_002220795.1_ASM222079v1	False
Helicobacter pylori 26695	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/008/525/GCA_000008525.1_ASM852v1	False
Helicobacter pylori J99	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/008/785/GCA_000008785.1_ASM878v1	False
Helicobacter pylori 51	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/011/725/GCA_000011725.1_ASM1172v1	False
Helicobacter pylori HPAG1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/013/245/GCA_000013245.1_ASM1324v1	False
Helicobacter pylori Shi470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/020/245/GCA_000020245.1_ASM2024v1	False
Helicobacter pylori G27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/021/165/GCA_000021165.1_ASM2116v1	False
Helicobacter pylori P12	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/021/465/GCA_000021465.1_ASM2146v1	False
Helicobacter pylori 52	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/023/805/GCA_000023805.1_ASM2380v1	False
Helicobacter pylori B38	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/091/345/GCA_000091345.1_ASM9134v1	False
Helicobacter pylori v225d	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/093/185/GCA_000093185.1_ASM9318v1	False
Helicobacter pylori 908	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/148/665/GCA_000148665.1_ASM14866v1	False
Helicobacter pylori SJM180	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/148/855/GCA_000148855.1_ASM14885v1	False
Helicobacter pylori PeCan4	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/148/875/GCA_000148875.1_ASM14887v1	False
Helicobacter pylori Cuz20	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/148/895/GCA_000148895.1_ASM14889v1	False
Helicobacter pylori Sat464	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/148/915/GCA_000148915.1_ASM14891v1	False
Helicobacter pylori 35A	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/178/935/GCA_000178935.2_ASM17893v2	False
Helicobacter pylori India7	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/185/185/GCA_000185185.1_ASM18518v1	False
Helicobacter pylori Gambia94/24	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/185/205/GCA_000185205.1_ASM18520v1	False
Helicobacter pylori Lithuania75	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/185/225/GCA_000185225.1_ASM18522v1	False
Helicobacter pylori SouthAfrica7	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/185/245/GCA_000185245.1_ASM18524v1	False
Helicobacter pylori 2017	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/192/315/GCA_000192315.1_ASM19231v1	False
Helicobacter pylori 2018	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/192/335/GCA_000192335.1_ASM19233v1	False
Helicobacter pylori B8	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/196/755/GCA_000196755.1_ASM19675v1	False
Helicobacter pylori 83	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/213/135/GCA_000213135.1_ASM21313v1	False
Helicobacter pylori Puno120	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/224/535/GCA_000224535.1_ASM22453v1	False
Helicobacter pylori Puno135	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/224/555/GCA_000224555.1_ASM22455v1	False
Helicobacter pylori SNT49	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/224/575/GCA_000224575.1_ASM22457v1	False
Helicobacter pylori ELS37	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/255/955/GCA_000255955.1_ASM25595v1	False
Helicobacter pylori HUP-B14	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/259/235/GCA_000259235.1_ASM25923v1	False
Helicobacter pylori XZ274	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/262/655/GCA_000262655.1_ASM26265v1	False
Helicobacter pylori F16	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/270/005/GCA_000270005.1_ASM27000v1	False
Helicobacter pylori F30	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/270/025/GCA_000270025.1_ASM27002v1	False
Helicobacter pylori F32	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/270/045/GCA_000270045.1_ASM27004v1	False
Helicobacter pylori F57	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/270/065/GCA_000270065.1_ASM27006v1	False
Helicobacter pylori Shi417	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/277/365/GCA_000277365.1_ASM27736v1	False
Helicobacter pylori Shi169	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/277/385/GCA_000277385.1_ASM27738v1	False
Helicobacter pylori Shi112	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/277/405/GCA_000277405.1_ASM27740v1	False
Helicobacter pylori PeCan18	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/277/425/GCA_000277425.1_ASM27742v1	False
Helicobacter pylori 26695	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/307/795/GCA_000307795.1_ASM30779v1	False
Helicobacter pylori Rif1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/307/815/GCA_000307815.1_ASM30781v1	False
Helicobacter pylori Rif2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/307/835/GCA_000307835.1_ASM30783v1	False
Helicobacter pylori Aklavik117	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/315/955/GCA_000315955.1_ASM31595v1	False
Helicobacter pylori Aklavik86	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/317/875/GCA_000317875.1_ASM31787v1	False
Helicobacter pylori OK113	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/348/865/GCA_000348865.1_ASM34886v1	False
Helicobacter pylori OK310	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/348/885/GCA_000348885.1_ASM34888v1	False
Helicobacter pylori UM032	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/392/455/GCA_000392455.3_ASM39245v3	False
Helicobacter pylori UM299	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/392/475/GCA_000392475.3_ASM39247v3	False
Helicobacter pylori UM037	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/392/515/GCA_000392515.3_ASM39251v3	False
Helicobacter pylori UM066	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/392/535/GCA_000392535.3_ASM39253v3	False
Helicobacter pylori UM298	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/439/295/GCA_000439295.2_ASM43929v2	False
Helicobacter pylori BM012A	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/498/315/GCA_000498315.1_ASM49831v1	False
Helicobacter pylori BM012S	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/498/335/GCA_000498335.1_ASM49833v1	False
Helicobacter pylori SouthAfrica20	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/590/775/GCA_000590775.1_ASM59077v1	False
Helicobacter pylori oki102	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/600/045/GCA_000600045.1_ASM60004v1	False
Helicobacter pylori oki112	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/600/085/GCA_000600085.1_ASM60008v1	False
Helicobacter pylori oki128	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/600/125/GCA_000600125.1_ASM60012v1	False
Helicobacter pylori oki154	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/600/145/GCA_000600145.1_ASM60014v1	False
Helicobacter pylori oki422	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/600/165/GCA_000600165.1_ASM60016v1	False
Helicobacter pylori oki673	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/600/185/GCA_000600185.1_ASM60018v1	False
Helicobacter pylori oki828	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/600/205/GCA_000600205.1_ASM60020v1	False
Helicobacter pylori oki898	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/600/225/GCA_000600225.1_ASM60022v1	False
Helicobacter pylori J166	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/685/625/GCA_000685625.1_ASM68562v1	False
Helicobacter pylori	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/685/665/GCA_000685665.1_ASM68566v1	False
Helicobacter pylori	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/685/705/GCA_000685705.1_ASM68570v1	False
Helicobacter pylori	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/685/745/GCA_000685745.1_ASM68574v1	False
Helicobacter pylori	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/817/025/GCA_000817025.1_ASM81702v1	False
Helicobacter pylori 26695-1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/826/985/GCA_000826985.1_ASM82698v1	False
Helicobacter pylori	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/827/025/GCA_000827025.1_ASM82702v1	False
Helicobacter pylori NY40	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/828/955/GCA_000828955.1_ASM82895v1	False
Helicobacter pylori 26695-1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/829/095/GCA_000829095.1_ASM82909v1	False
Helicobacter pylori 26695-1CL	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/829/115/GCA_000829115.1_ASM82911v1	False
Helicobacter pylori 26695-1CH	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/829/135/GCA_000829135.1_ASM82913v1	False
Helicobacter pylori J99	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/982/695/GCA_000982695.1_ASM98269v1	False
